planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP10-AG	 2030	61B01_164_PC	Diámetro	diameter	12.0103152	12.0090000	0.0090000	-0.0090000	0.0013152		61B01	0.0002431					0.0090000	-0.0090000									239.7896404	34.0705093	-93.9809743
EMBRAGUE-OP10-AG	 2030	61B02_151_PC	Valor Y	yValue	-42.5089948	-42.5000000	0.0500000	-0.0500000	0.0089948		61B02	0.0020265					0.0500000	-0.0500000									-96.3500453	78.9910052	-137.9961831
EMBRAGUE-OP10-AG	 2030	61B02_164_PC	Diámetro	diameter	12.0107897	12.0090000	0.0090000	-0.0090000	0.0017897		61B02	0.0020265					0.0090000	-0.0090000									-96.3500453	78.9910052	-137.9961831
EMBRAGUE-OP10-AG	 2030	61B02_147_PC_X	Distancia	distance2d	338.9831749	339.0000000	0.2000000	-0.2000000	-0.0168251		61B02,61B01	0.0020265					0.2000000	-0.2000000						61B01			-96.3500453	78.9910052	-137.9961831
EMBRAGUE-OP10-AG	 2030	62B02_144_PC	Valor X	xValue	66.0313187	66.0000000	0.1250000	-0.1250000	0.0313187		62B02	0.0004057					0.1250000	-0.1250000									89.0807925	92.9448362	-155.8318815
EMBRAGUE-OP10-AG	 2030	62B02_153_PC	Valor Y	yValue	-28.5551638	-28.5000000	0.1500000	-0.1500000	0.0551638		62B02	0.0004057					0.1500000	-0.1500000									89.0807925	92.9448362	-155.8318815
EMBRAGUE-OP10-AG	 2030	62B01_153_PC	Valor Y	yValue	-28.5389582	-28.5000000	0.1000000	-0.1000000	0.0389582		62B01	0.0114359					0.1000000	-0.1000000									166.0905230	92.9610418	-87.2429199
EMBRAGUE-OP10-AG	 2030	62B01_145_PC	Valor X	xValue	152.0066833	152.0000000	0.1250000	-0.1250000	0.0066833		62B01	0.0114359					0.1250000	-0.1250000									166.0905230	92.9610418	-87.2429199
EMBRAGUE-OP10-AG	 2030	13F01_26_PC	Valor Y	yValue	-67.1339572	-67.0000000	0.0000000	-0.3000000	0.1339572	0.1339572	13F01_LARGO						0.0000000	-0.3000000									-7.8818092	54.3660428	112.3888485
EMBRAGUE-OP10-AG	 2030	13F01_29_PC	Valor Z	zValue	109.4440554	109.4000000	0.1250000	-0.1250000	0.0440554		13F01_PROFUNDIDAD	0.0011225					0.1250000	-0.1250000									-6.4904874	31.0239315	111.5595900
EMBRAGUE-OP10-AG	 2030	13F01_RF	Radio	radius	12.0496687	9.0000000	0.1000000	-0.1000000	3.0496687	2.9496683	13F01_RADIO_LADOMOTORDEARRANQUE	0.0139471					0.1000000	-0.1000000									-10.4188883	42.1207889	111.0358049
EMBRAGUE-OP10-AG	 2030	13F01_25_PC	Elemento de resultado	resultElementLength	30.6417371	31.0000000	0.3000000	-0.3000000	-0.3582629	-0.0582629							0.3000000	-0.3000000											
END
