planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP10-AG	 2031	ITEM_10_PC	Perpendicularidad DIN	gdtPerp	0.0035345	0.0000000	0.0150000	0.0000000	0.0035345		Plano_X1	0.0023109					0.0150000	0.0000000						Plano_Y1			288.0000260	22.6805508	-64.1393455
EMBRAGUE-OP10-AG	 2031	2B0_1_PC	Posición DIN polar 2d	gdtPosPol2d	0.1131069	0.0000000	0.5000000	0.0000000	0.1131069		2B0	0.0023929			1		0.5000000	0.0000000									0.0554673	19.5631309	0.0245768
EMBRAGUE-OP10-AG	 2031	2B0_1_PC.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	72.0245768	72.0000000	0.2500000	-0.2500000	0.0245768		2B0	0.0023929		2B0_1_PC			0.2500000	-0.2500000									0.0554673	19.5631309	0.0245768
EMBRAGUE-OP10-AG	 2031	2B0_1_PC.X	Posición DIN polar 2d.X	gdtPosPol2d.X	-287.9490660	-288.0000000	0.2500000	-0.2500000	0.0509340		2B0	0.0023929		2B0_1_PC			0.2500000	-0.2500000									0.0554673	19.5631309	0.0245768
EMBRAGUE-OP10-AG	 2031	2B03_3_PC	Posición DIN polar 2d	gdtPosPol2d	0.1602438	0.0000000	0.5000000	0.0000000	0.1602438		2B03	0.0008423			1		0.5000000	0.0000000									176.0787735	128.9179792	0.0301317
EMBRAGUE-OP10-AG	 2031	2B03_3_PC.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	72.0301317	72.0000000	0.2500000	-0.2500000	0.0301317		2B03	0.0008423		2B03_3_PC			0.2500000	-0.2500000									176.0787735	128.9179792	0.0301317
EMBRAGUE-OP10-AG	 2031	2B03_3_PC.X	Posición DIN polar 2d.X	gdtPosPol2d.X	-111.9257598	-112.0000000	0.2500000	-0.2500000	0.0742402		2B03	0.0008423		2B03_3_PC			0.2500000	-0.2500000									176.0787735	128.9179792	0.0301317
EMBRAGUE-OP10-AG	 2031	A1_19_PC	Valor Y	yValue	-108.8558252	-109.0000000	0.2000000	-0.2000000	-0.1441748		A1_Apoyo						0.2000000	-0.2000000									-71.6985748	12.6441748	-91.6942099
EMBRAGUE-OP10-AG	 2031	B1_18_PC	Valor Y	yValue	-108.8845982	-109.0000000	0.2000000	-0.2000000	-0.1154018		B1_Apoyo						0.2000000	-0.2000000									-49.7956248	12.6154018	42.3051434
EMBRAGUE-OP10-AG	 2031	C1_2_PC	Valor Y	yValue	-79.8501991	-80.0000000	0.2000000	-0.2000000	-0.1498009		C1_Apoyo						0.2000000	-0.2000000									255.3063362	41.6498009	-29.3022877
EMBRAGUE-OP10-AG	 2031	11F01_54_PC	Valor Z	zValue	90.1402832	90.0000000	0.1750000	-0.1750000	0.1402832		11F01						0.1750000	-0.1750000									209.6153824	21.4980749	121.1585305
EMBRAGUE-OP10-AG	 2031	12F01_53_PC	Valor Z	zValue	95.1398385	95.0000000	0.1750000	-0.1750000	0.1398385		12F01						0.1750000	-0.1750000									68.3418183	28.6997615	105.9270171
EMBRAGUE-OP10-AG	 2031	11B01_88_LB	Valor Y	yValue	-107.0083895	-107.0000000	0.1500000	-0.1500000	0.0083895		11B01	0.0070151					0.1500000	-0.1500000									212.2597525	14.4916105	119.0610333
EMBRAGUE-OP10-AG	 2031	11B01_52_PC	Valor X	xValue	227.0253237	227.1000000	0.1750000	-0.1750000	-0.0746763		11B01	0.0070151					0.1750000	-0.1750000									212.2597525	14.4916105	119.0610333
EMBRAGUE-OP10-AG	 2031	12B01_44_PC	Valor Y	yValue	-98.5302400	-98.5000000	0.1500000	-0.1500000	0.0302400		12B01	0.0395851					0.1500000	-0.1500000									63.5318332	22.9697600	100.3473151
EMBRAGUE-OP10-AG	 2031	12B01_51_PC	Valor X	xValue	77.1474584	77.0000000	0.1750000	-0.1750000	0.1474584		12B01	0.0395851					0.1750000	-0.1750000									63.5318332	22.9697600	100.3473151
EMBRAGUE-OP10-AG	 2031	61F01_149_PC	Valor Z	zValue	-130.0326229	-130.0600000	0.1250000	-0.1250000	-0.0273771		61F01	0.0015511					0.1250000	-0.1250000									240.0628691	34.4569521	-96.9104999
EMBRAGUE-OP10-AG	 2031	61F02_143_PC	Valor Z	zValue	-125.5761071	-125.6100000	0.2000000	-0.2000000	-0.0338929		61F02	0.0015040					0.2000000	-0.2000000									-96.2054014	79.2633096	-140.6746853
EMBRAGUE-OP10-AG	 2031	62F01_148_PC	Valor Z	zValue	-111.9592379	-112.0000000	0.1750000	-0.1750000	-0.0407621		62F01	0.0012574					0.1750000	-0.1750000									166.0217082	93.1746518	-89.2724853
EMBRAGUE-OP10-AG	 2031	62F02_142_PC	Valor Z	zValue	-162.9383493	-163.0000000	0.1750000	-0.1750000	-0.0616507		62F02	0.0010961					0.1750000	-0.1750000									88.3762218	111.6588909	-151.9292342
EMBRAGUE-OP10-AG	 2031	61B01_146_LB	Valor X	xValue	223.9897258	224.0000000	0.1750000	-0.1750000	-0.0102742		61B01	0.0005453					0.1750000	-0.1750000									239.7793736	34.0851796	-93.9836066
EMBRAGUE-OP10-AG	 2031	61B01_156_LB	Valor Y	yValue	-87.4148204	-87.4000000	0.0500000	-0.0500000	0.0148204		61B01	0.0005453					0.0500000	-0.0500000									239.7793736	34.0851796	-93.9836066
EMBRAGUE-OP10-AG	 2031	61B01_164_PC	Diámetro	diameter	12.0223964	12.0090000	0.0090000	-0.0090000	0.0133964	0.0043964	61B01	0.0005453					0.0090000	-0.0090000									239.7793736	34.0851796	-93.9836066
EMBRAGUE-OP10-AG	 2031	61B02_151_PC	Valor Y	yValue	-42.5250012	-42.5000000	0.0500000	-0.0500000	0.0250012		61B02	0.0015769					0.0500000	-0.0500000									-96.3615184	78.9749988	-137.9991087
EMBRAGUE-OP10-AG	 2031	61B02_164_PC	Diámetro	diameter	12.0155611	12.0090000	0.0090000	-0.0090000	0.0065611		61B02	0.0015769					0.0090000	-0.0090000									-96.3615184	78.9749988	-137.9991087
EMBRAGUE-OP10-AG	 2031	61B02_147_PC_X	Distancia	distance2d	338.9844129	339.0000000	0.2000000	-0.2000000	-0.0155871		61B02,61B01	0.0015769					0.2000000	-0.2000000						61B01			-96.3615184	78.9749988	-137.9991087
EMBRAGUE-OP10-AG	 2031	62B02_144_PC	Valor X	xValue	65.9981463	66.0000000	0.1250000	-0.1250000	-0.0018537		62B02	0.0014598					0.1250000	-0.1250000									89.0471535	92.9434689	-155.8310004
EMBRAGUE-OP10-AG	 2031	62B02_153_PC	Valor Y	yValue	-28.5565311	-28.5000000	0.1500000	-0.1500000	0.0565311		62B02	0.0014598					0.1500000	-0.1500000									89.0471535	92.9434689	-155.8310004
EMBRAGUE-OP10-AG	 2031	62B01_153_PC	Valor Y	yValue	-28.5210336	-28.5000000	0.1000000	-0.1000000	0.0210336		62B01	0.0084058					0.1000000	-0.1000000									166.0594619	92.9789664	-87.2538358
