planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-A-OP10-D	2122	2B0_1_PC	Posici鏮 DIN polar 2d	gdtPosPol2d	0.0959011	0.0000000	0.5000000	0.0000000	0.0959011		2B0	0.0000000					0.5000000	0.0000000									0.0407568	23.0000143	0.0160995
EMBRAGUE-A-OP10-D	2122	2B0_RF_X	Distancia	distance2d	287.9548329	288.0000000	0.2500000	-0.2500000	-0.0451671		2B0,	0.0000000					0.2500000	-0.2500000									0.0407568	23.0000143	0.0160995
EMBRAGUE-A-OP10-D	2122	2B0_RF_Z	Distancia	distance2d	72.0160995	72.0000000	0.2500000	-0.2500000	0.0160995		2B0,	0.0000000					0.2500000	-0.2500000									0.0407568	23.0000143	0.0160995
EMBRAGUE-A-OP10-D	2122	2B03_3_PC	Posici鏮 DIN polar 2d	gdtPosPol2d	0.3645116	0.0000000	0.5000000	0.0000000	0.3645116		2B03	0.0047593					0.5000000	0.0000000									176.0724097	129.8417373	0.1652751
EMBRAGUE-A-OP10-D	2122	2B03_RF_X	Distancia	distance2d	111.9231801	112.0000000	0.2500000	-0.2500000	-0.0768199		2B03,	0.0047593					0.2500000	-0.2500000									176.0724097	129.8417373	0.1652751
EMBRAGUE-A-OP10-D	2122	2B03_RF_Z	Distancia	distance2d	72.1652751	72.0000000	0.2500000	-0.2500000	0.1652751		2B03,	0.0047593					0.2500000	-0.2500000									176.0724097	129.8417373	0.1652751
EMBRAGUE-A-OP10-D	2122	A1_19_PC	Valor Y	yValue	-109.2608815	-109.0000000	0.2000000	-0.2000000	0.2608815	0.0608815	A1_Apoyo						0.2000000	-0.2000000									-71.7026514	12.2391185	-89.7011911
EMBRAGUE-A-OP10-D	2122	B1_18_PC	Valor Y	yValue	-109.2851297	-109.0000000	0.2000000	-0.2000000	0.2851297	0.0851297	B1_Apoyo						0.2000000	-0.2000000									-47.8019056	12.2148703	43.2944059
EMBRAGUE-A-OP10-D	2122	C1_2_PC	Valor Y	yValue	-80.3371334	-80.0000000	0.2000000	-0.2000000	0.3371334	0.1371334	C1_Apoyo						0.2000000	-0.2000000									255.3036014	41.1628666	-31.3092827
EMBRAGUE-A-OP10-D	2122	ITEM_10_PC	Perpendicularidad DIN	gdtPerp	0.0150229	0.0000000	0.0150000	0.0000000	0.0150229		Plano_X1	0.0103532					0.0150000	0.0000000						Plano_Y1			288.0013666	21.8243059	-63.2105686
EMBRAGUE-A-OP10-D	2122	11F01_183_PC	Valor Z	zValue	106.9721751	107.0000000	0.1750000	-0.1750000	-0.0278249		11F01_PLANO	0.0047228					0.1750000	-0.1750000									208.8436002	14.2518836	138.0655502
EMBRAGUE-A-OP10-D	2122	11F01_ANGULO_RF	聲gulo proyectado 1-	a1id	-8.1234301	-8.1700000	0.1000000	-0.1000000	-0.0465699		11F01_PLANO_AUX						0.1000000	-0.1000000									208.8436002	14.2518836	138.0655502
EMBRAGUE-A-OP10-D	2122	11B01_181_PC	Valor X	xValue	227.0105000	227.0000000	0.1750000	-0.1750000	0.0105000		11B01	0.0452606					0.1750000	-0.1750000									209.8692487	14.3873292	135.6074223
EMBRAGUE-A-OP10-D	2122	11B01_88_LB	Valor Y	yValue	-107.1126708	-107.0000000	0.1500000	-0.1500000	0.1126708		11B01	0.0452606					0.1500000	-0.1500000									209.8692487	14.3873292	135.6074223
EMBRAGUE-A-OP10-D	2122	62F01_185_PC	Valor Z	zValue	-137.2786118	-137.3000000	0.1750000	-0.1750000	-0.0213882		62F01_PLANO	0.0035361					0.1750000	-0.1750000									168.0207482	76.9933891	-118.5903524
EMBRAGUE-A-OP10-D	2122	62F01_ANGULO_178_PC	聲gulo proyectado 2-	a2id	6.6666619	6.6600000	0.1000000	-0.1000000	0.0066619		62F01_PLANO_AUX	0.0035361					0.1000000	-0.1000000									168.0207271	76.9934373	-118.5903549
EMBRAGUE-A-OP10-D	2122	62F01_194_PC_Y	Distancia	distance2d	53.0287458	54.0000000	1.0000000	-1.0000000	-0.9712542		62B01,62F01 C53	0.0060663					1.0000000	-1.0000000						62F01 C53			173.2457308	102.4395661	-114.4314774
EMBRAGUE-A-OP10-D	2122	62B01_186_PC	Valor X	xValue	158.8051853	158.9000000	0.1250000	-0.1250000	-0.0948147		62B01	0.0060663					0.1250000	-0.1250000									173.2457308	102.4395661	-114.4314774
EMBRAGUE-A-OP10-D	2122	62B01_193_PC	Valor Y	yValue	-19.0604339	-19.0000000	0.2000000	-0.2000000	0.0604339		62B01	0.0060663					0.2000000	-0.2000000									173.2457308	102.4395661	-114.4314774
EMBRAGUE-A-OP10-D	2122	62F02_179_PC	Valor Z	zValue	-165.2722946	-165.3000000	0.1750000	-0.1750000	-0.0277054		62F02_PLANO	0.0073291					0.1750000	-0.1750000									61.0512496	123.8120516	-159.2725338
EMBRAGUE-A-OP10-D	2122	62F02_ANGULO_178_PC	聲gulo proyectado 2-	a2id	6.6312421	6.6600000	0.1000000	-0.1000000	-0.0287579		62F02_PLANO_AUX	0.0073291					0.1000000	-0.1000000									61.0512473	123.8119934	-159.2725340
EMBRAGUE-A-OP10-D	2122	62B02_188_PC	Valor X	xValue	43.8230857	43.9000000	0.1250000	-0.1250000	-0.0769143		62B02	0.0004733					0.1250000	-0.1250000									63.3823140	102.4623019	-164.9590755
EMBRAGUE-A-OP10-D	2122	62B02_191_PC	Valor Y	yValue	-19.0376981	-19.0000000	0.2000000	-0.2000000	0.0376981		62B02	0.0004733					0.2000000	-0.2000000									63.3823140	102.4623019	-164.9590755
EMBRAGUE-A-OP10-D	2122	61F02_180_PC	Valor Z	zValue	-129.0439798	-129.0600000	0.1250000	-0.1250000	-0.0160202		61F02						0.1250000	-0.1250000									-104.6512906	89.4879241	-142.1403416
EMBRAGUE-A-OP10-D	2122	61B02_195_PC	Valor Y	yValue	-41.3104379	-41.3000000	0.1000000	-0.1000000	0.0104379		61B02	0.0015529					0.1000000	-0.1000000									-105.5278990	80.1895621	-139.8866547
EMBRAGUE-A-OP10-D	2122	61B02_199_RFL	Di嫥etro	diameter	12.0108323	12.0090000	0.0090000	-0.0090000	0.0018323		61B02	0.0015529					0.0090000	-0.0090000									-105.5278990	80.1895621	-139.8866547
EMBRAGUE-A-OP10-D	2122	61B02_187_PC_X	Distancia	distance2d	279.8446499	280.0000000	0.2000000	-0.2000000	-0.1553501		61B02,62B01	0.0015529					0.2000000	-0.2000000						62B01			-105.5278990	80.1895621	-139.8866547
EMBRAGUE-A-OP10-D	2122	61B02_RF	Redondez DIN	gdtRound	0.0089731	0.0000000	0.0100000	0.0000000	0.0089731		61B02	0.0020192					0.0100000	0.0000000									-105.5283965	80.1889131	-139.8867128
EMBRAGUE-A-OP10-D	2122	61B02_RADSEG_190_PC	Valor Y	yValue	-41.4887602	-41.3000000	0.2000000	-0.2000000	0.1887602		61B02_RADSEG	0.0147741					0.2000000	-0.2000000									-105.5040392	80.0112398	-144.2577819
EMBRAGUE-A-OP10-D	2122	61B02_RADSEG_187_PC_X	Distancia	distance2d	280.3279028	280.0000000	0.2000000	-0.2000000	0.3279028	0.1278906	61B02_RADSEG,62B01	0.0147741					0.2000000	-0.2000000						62B01			-105.5040392	80.0112398	-144.2577819
EMBRAGUE-A-OP10-D	2122	13F01_25_PC	Elemento de resultado	resultElementLength	30.7004644	31.0000000	0.3000000	-0.3000000	-0.2995356								0.3000000	-0.3000000											
EMBRAGUE-A-OP10-D	2122	13F01_RF	Radio	radius	12.4639756	12.5000000	0.1000000	-0.1000000	-0.0360244		13F01_RADIO12.5_LADOMOTORARRANQUE	0.0011101					0.1000000	-0.1000000									-10.1065681	41.9630840	111.1726533
EMBRAGUE-A-OP10-D	2122	13F01_26_PC	Valor Y	yValue	-67.0679475	-67.0000000	0.0000000	-0.3000000	0.0679475	0.0679475	13F01_LARGO						0.0000000	-0.3000000									-7.0709014	54.4320525	112.2870675
EMBRAGUE-A-OP10-D	2122	13F01_29_PC	Valor Z	zValue	109.4953986	109.4000000	0.1250000	-0.1250000	0.0953986		13F01_PROFUNDIDAD	0.0013364					0.1250000	-0.1250000									-6.9464993	29.3247078	111.4928582
EMBRAGUE-A-OP10-D	2122	31B01_SUP_75_LB	Valor Y	yValue	-27.6370695	-27.5000000	0.1500000	-0.1500000	0.1370695		31B01_SUP	0.0016368					0.1500000	-0.1500000									192.2247580	93.8629305	51.7134284
EMBRAGUE-A-OP10-D	2122	31B01_SUP_61_RFL	Di嫥etro	diameter	23.0601304	23.0260000	0.0260000	-0.0260000	0.0341304	0.0081304	31B01_SUP	0.0016368					0.0260000	-0.0260000									192.2247580	93.8629305	51.7134284
EMBRAGUE-A-OP10-D	2122	31B01_SUP_RF	Redondez DIN	gdtRound	0.0053777	0.0000000	0.0100000	0.0000000	0.0053777		31B01_SUP	0.0016422					0.0100000	0.0000000									192.2247132	93.8625329	51.7134424
EMBRAGUE-A-OP10-D	2122	31B01_INF_75_RF	Valor Y	yValue	-27.6291337	-27.5000000	0.1500000	-0.1500000	0.1291337		31B01_INF	0.0028389					0.1500000	-0.1500000									188.6510623	93.8708663	40.2576016
EMBRAGUE-A-OP10-D	2122	31B01_INF_61_RFL	Di嫥etro	diameter	23.0537433	23.0260000	0.0260000	-0.0260000	0.0277433	0.0017433	31B01_INF	0.0028389					0.0260000	-0.0260000									188.6510623	93.8708663	40.2576016
EMBRAGUE-A-OP10-D	2122	31B01_INF_RF	Redondez DIN	gdtRound	0.0085591	0.0000000	0.0100000	0.0000000	0.0085591		31B01_INF	0.0028367					0.0100000	0.0000000									188.6496332	93.8701663	40.2580475
EMBRAGUE-A-OP10-D	2122	31B01_ANGULO_182_PC	聲gulo proyectado 1-	a1id	17.3124005	17.3300000	0.1000000	-0.1000000	-0.0175995		31B01_INF_SUP	0.0026618					0.1000000	-0.1000000									183.5396241	93.8837649	23.8499725
EMBRAGUE-A-OP10-D	2122	31B02_74_PC_Y	Distancia	distance2d	20.0260169	20.0000000	0.2000000	-0.2000000	0.0260169		PROYECCION 31B01,PROYECCION 31B02						0.2000000	-0.2000000						PROYECCION 31B02			193.9650337	93.8552689	57.2760824
EMBRAGUE-A-OP10-D	2122	31F01_184_LB	Valor Z	zValue	60.0203846	60.0000000	0.0750000	-0.0750000	0.0203846		31F01	0.0097077					0.0750000	-0.0750000									193.3793955	94.1755238	57.4597406
EMBRAGUE-A-OP10-D	2122	31F01_ANGULO_182_PC	聲gulo proyectado 1-	a1id	17.3723157	17.3300000	0.1000000	-0.1000000	0.0423157		31F01_AUX	0.0097077					0.1000000	-0.1000000									193.3793955	94.1755238	57.4597406
END
