planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP20-F	  998	2B10_506_LB.X	Posición DIN polar 2d.X	gdtPosPol2d.X	-389.0197295	-389.0400000	0.0400000	-0.0400000	0.0202705		2B10	0.0050565		2B10_506_LB			0.0400000	-0.0400000						2B11			-110.0925863	2.9956889	-29.1233693
EMBRAGUE-OP20-F	  998	2B0_365_ICD	Diámetro	diameter	38.0192039	38.0190000	0.0200000	-0.0190000	0.0002039		D_38	0.0013723					0.0200000	-0.0190000									-0.0762263	20.2219513	0.0541663
EMBRAGUE-OP20-F	  998	2B0_Z_367_RF	Valor Z	zValue	0.0028299	-0.0000162	999.0000000	-999.0000000	0.0028461		D_38	0.0013723					999.0000000	-999.0000000									-0.0762263	20.2219513	0.0541663
EMBRAGUE-OP20-F	  998	2B0_X_367_RF	Valor X	xValue	-0.0001103	0.0000000	999.0000000	-999.0000000	-0.0001103		D_38	0.0013723					999.0000000	-999.0000000									-0.0762263	20.2219513	0.0541663
EMBRAGUE-OP20-F	  998	2B0_367_PC	Concentricidad DIN	gdtCon	0.0000000	0.0000000	0.1000000	0.0000000	0.0000000		D_38	0.0014664					0.1000000	0.0000000						D_38	2F0		-0.0762319	20.2219513	0.0541715
EMBRAGUE-OP20-F	  998	2F0_376_RFL	Valor Y	yValue	16.0663214	16.1000000	0.1000000	-0.1000000	-0.0336786		COTA_16.1						0.1000000	-0.1000000									20.9238915	16.0734754	0.0577249
EMBRAGUE-OP20-F	  998	2F0_378_PC	Valor Y	yValue	-1.1528722	-1.0000000	0.2000000	-0.2000000	0.1528722		COTA_1						0.2000000	-0.2000000									24.7207307	-1.1450231	10.0619878
EMBRAGUE-OP20-F	  998	2B01_Entrada_421_ICD	Diámetro	diameter	54.9489736	54.9550000	0.0100000	-0.0090000	-0.0060264		2B01_Entrada	0.0026074					0.0100000	-0.0090000									64.9168432	38.0084869	0.0716942
EMBRAGUE-OP20-F	  998	2B01_Central_421_ICD	Diámetro	diameter	54.9461477	54.9550000	0.0100000	-0.0090000	-0.0088523		2B01_Central	0.0033702					0.0100000	-0.0090000									64.9102983	43.0062416	0.0711732
EMBRAGUE-OP20-F	  998	2B01_Fondo_421_ICD	Diámetro	diameter	54.9467229	54.9550000	0.0100000	-0.0090000	-0.0082771		2B01_Fondo	0.0036166					0.0100000	-0.0090000									64.9097003	46.0066391	0.0700966
EMBRAGUE-OP20-F	  998	2B01_425_PC	Redondez DIN	gdtRound	0.0147548	0.0000000	0.0120000	0.0000000	0.0147548	0.0027548	2B01_Central	0.0034239					0.0120000	0.0000000									64.9102876	43.0062416	0.0711753
EMBRAGUE-OP20-F	  998	2B01_424_PC	Forma cilíndrica DIN	gdtCyl	0.0164360	0.0000000	0.0150000	0.0000000	0.0164360	0.0014360	CIL_D55	0.0034408					0.0150000	0.0000000									64.9130422	40.9500000	0.0712813
EMBRAGUE-OP20-F	  998	2B01_422_PC	Perpendicularidad DIN	gdtPerp	0.0116996	0.0000000	0.0150000	0.0000000	0.0116996		CIL_D55	0.0034408					0.0150000	0.0000000						2F0			64.9130422	40.9500000	0.0712813
