planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	warningLimitCF	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	natuppertolid	natlowertolid	decimalplaces	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
TRANSMISION-OP20-D	ISIR 263	3B12_550_PC	Z Value	zValue	275.4692966	275.4900000	0.1500000	-0.1500000	-0.0207034		100	3B12	0.0035368					0.1500000	-0.1500000									1	1	3	-34.8479079	-2.7044000	275.4692966
TRANSMISION-OP20-D	ISIR 263	3B12_573_PC	X Value	xValue	-34.8479079	-34.8100000	0.1500000	-0.1500000	0.0379079		100	3B12	0.0035368					0.1500000	-0.1500000									1	1	3	-34.8479079	-2.7044000	275.4692966
TRANSMISION-OP20-D	ISIR 263	3B18_556_PC	Z Value	zValue	-80.9956942	-81.0000000	0.1500000	-0.1500000	-0.0043058		100	3B18	0.0072461					0.1500000	-0.1500000									1	1	3	-44.0168578	-2.6993139	-80.9956942
TRANSMISION-OP20-D	ISIR 263	3B18_560_PC	X Value	xValue	-44.0168578	-44.0000000	0.1500000	-0.1500000	0.0168578		100	3B18	0.0072461					0.1500000	-0.1500000									1	1	3	-44.0168578	-2.6993139	-80.9956942
TRANSMISION-OP20-D	ISIR 263	3B19_566_PC	Z Value	zValue	-103.8400397	-103.8600000	0.1500000	-0.1500000	-0.0199603		100	3B19	0.0062159					0.1500000	-0.1500000									1	1	3	75.6761379	-2.6994477	-103.8400397
TRANSMISION-OP20-D	ISIR 263	3B19_561_PC	X Value	xValue	75.6761379	75.7100000	0.1500000	-0.1500000	-0.0338621		100	3B19	0.0062159					0.1500000	-0.1500000									1	1	3	75.6761379	-2.6994477	-103.8400397
TRANSMISION-OP20-D	ISIR 263	3B11_591_PC	Z Value	zValue	279.0446665	279.0000000	0.1500000	-0.1500000	0.0446665		100	3B11_ROS	0.0030497					0.1500000	-0.1500000									1	1	3	22.3526912	-7.7013695	279.0446665
TRANSMISION-OP20-D	ISIR 263	3B11_592_PC	X Value	xValue	22.3526912	22.3580000	0.1500000	-0.1500000	-0.0053088		100	3B11_ROS	0.0030497					0.1500000	-0.1500000									1	1	3	22.3526912	-7.7013695	279.0446665
TRANSMISION-OP20-D	ISIR 263	2B29_414_PC	Z Value	zValue	-57.8971757	-57.8400000	0.1500000	-0.1500000	0.0571757		100	2B29	0.0136055					0.1500000	-0.1500000									1	1	3	-33.4179381	-171.7170654	-57.8971757
TRANSMISION-OP20-D	ISIR 263	2B29_415_PC	X Value	xValue	-33.4179381	-33.4700000	0.1500000	-0.1500000	-0.0520619		100	2B29	0.0136055					0.1500000	-0.1500000									1	1	3	-33.4179381	-171.7170654	-57.8971757
