planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	warningLimitCF	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	natuppertolid	natlowertolid	decimalplaces	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
TRANSMISION-OP20-D	ISIR 265	3B12_550_PC	Z Value	zValue	275.4326267	275.4900000	0.1500000	-0.1500000	-0.0573733		100	3B12	0.0083323					0.1500000	-0.1500000									1	1	3	-34.8670164	-2.7058807	275.4326267
TRANSMISION-OP20-D	ISIR 265	3B12_573_PC	X Value	xValue	-34.8670164	-34.8100000	0.1500000	-0.1500000	0.0570164		100	3B12	0.0083323					0.1500000	-0.1500000									1	1	3	-34.8670164	-2.7058807	275.4326267
TRANSMISION-OP20-D	ISIR 265	3B18_556_PC	Z Value	zValue	-81.0211007	-81.0000000	0.1500000	-0.1500000	0.0211007		100	3B18	0.0117761					0.1500000	-0.1500000									1	1	3	-44.0095757	-2.7025074	-81.0211007
TRANSMISION-OP20-D	ISIR 265	3B18_560_PC	X Value	xValue	-44.0095757	-44.0000000	0.1500000	-0.1500000	0.0095757		100	3B18	0.0117761					0.1500000	-0.1500000									1	1	3	-44.0095757	-2.7025074	-81.0211007
TRANSMISION-OP20-D	ISIR 265	3B19_566_PC	Z Value	zValue	-103.8603810	-103.8600000	0.1500000	-0.1500000	0.0003810		100	3B19	0.0142312					0.1500000	-0.1500000									1	1	3	75.6750397	-2.7017221	-103.8603810
TRANSMISION-OP20-D	ISIR 265	3B19_561_PC	X Value	xValue	75.6750397	75.7100000	0.1500000	-0.1500000	-0.0349603		100	3B19	0.0142312					0.1500000	-0.1500000									1	1	3	75.6750397	-2.7017221	-103.8603810
TRANSMISION-OP20-D	ISIR 265	3B11_591_PC	Z Value	zValue	279.0261015	279.0000000	0.1500000	-0.1500000	0.0261015		100	3B11_ROS	0.0191306					0.1500000	-0.1500000									1	1	3	22.2611979	-7.7026043	279.0261015
TRANSMISION-OP20-D	ISIR 265	3B11_592_PC	X Value	xValue	22.2611979	22.3580000	0.1500000	-0.1500000	-0.0968021		100	3B11_ROS	0.0191306					0.1500000	-0.1500000									1	1	3	22.2611979	-7.7026043	279.0261015
TRANSMISION-OP20-D	ISIR 265	2B29_414_PC	Z Value	zValue	-57.8480392	-57.8400000	0.1500000	-0.1500000	0.0080392		100	2B29	0.0092621					0.1500000	-0.1500000									1	1	3	-33.4542122	-171.7189140	-57.8480392
TRANSMISION-OP20-D	ISIR 265	2B29_415_PC	X Value	xValue	-33.4542122	-33.4700000	0.1500000	-0.1500000	-0.0157878		100	2B29	0.0092621					0.1500000	-0.1500000									1	1	3	-33.4542122	-171.7189140	-57.8480392
